year,states,Lon,Lat
2024,Para,-50.43511314,-5.61615306
2020,Acre,-66.97290314,-9.577998699
2021,Para,-51.43591148,-3.887890862
2028,Maranhao,-46.38348804,-3.934750586
2020,Maranhao,-45.52122986,-2.696060003
2019,Para,-56.16349026,-1.74966693
2029,Para,-55.85570831,-4.124565473
2029,Para,-54.73177097,-3.22955259
2022,Mato Grosso,-59.16081818,-11.68308739
2024,Amazonas,-68.80953331,-1.777676848
2025,Amazonas,-58.57239033,-3.152460251
2019,Mato Grosso,-59.54746346,-11.29208417
2022,Mato Grosso,-59.16218166,-11.69522659
2026,Para,-51.24594662,-3.193696895
2026,Para,-51.82406376,-3.812293996
2025,Maranhao,-45.39558758,-4.48678805
2022,Maranhao,-46.40380634,-3.40942924
2019,Mato Grosso,-58.51003517,-10.85092254
2028,Para,-51.80318073,-3.788781129
2022,Rondonia,-62.33691555,-9.302813069
2026,Para,-48.04964539,-3.782040784
2023,Acre,-70.14307335,-8.857149638
2028,Mato Grosso,-56.42523659,-12.58485857
2026,Para,-54.09972862,-3.522086594
2026,Para,-47.43692318,-3.669417554
2019,Para,-49.9267131,-4.344948454
2019,Maranhao,-47.02771706,-4.060696475
2021,Para,-51.37962521,-3.298892174
2019,Para,-54.52398548,-3.199429221
2020,Mato Grosso,-57.8937125,-11.40123137
2023,Rondonia,-64.99535049,-10.52609207
2024,Para,-51.17757065,-3.093485841
2028,Para,-53.01189079,-3.16871305
2020,Para,-50.80505424,-5.779335912
2025,Para,-51.38422791,-3.549382204
2026,Para,-51.34359406,-3.028760221
2023,Roraima,-60.05148003,1.991436098
2026,Acre,-67.0968679,-9.582185769
2019,Mato Grosso,-59.36763309,-10.03461885
2021,Para,-49.35362888,-2.380793989
2022,Rondonia,-65.07040573,-10.28153903
2027,Para,-55.37224236,-5.107090278
2027,Amazonas,-65.63229729,-9.084855618
2022,Para,-54.59924419,-3.921610866
2022,Para,-51.47099751,-3.644546674
2019,Rondonia,-62.89404823,-8.467636095
2022,Para,-50.34698162,-4.819873068
2023,Amazonas,-60.87287327,-3.47441087
2022,Para,-50.30785706,-5.606040399
2028,Maranhao,-47.09003094,-3.929263071
2019,Para,-46.57592976,-1.884479097
2023,Para,-47.77197941,-2.454676366
2027,Para,-51.02040779,-2.76335374
2028,Para,-50.40997818,-3.781085529
2027,Maranhao,-46.62573147,-3.941610522
2019,Roraima,-61.50558861,2.458291864
2026,Para,-51.23700649,-4.28768592
2020,Acre,-68.26729385,-9.478887033
2020,Maranhao,-46.82111515,-3.866079828
2023,Mato Grosso,-54.52553642,-11.90052138
2029,Para,-56.08853981,-4.359588302
2028,Para,-49.06715389,-4.009123922
2028,Para,-51.01441845,-3.145225062
2025,Para,-52.80505283,-2.481991968
2027,Para,-48.12035988,-1.570775838
2029,Amazonas,-59.21086018,-3.94713629
2019,Maranhao,-46.54934879,-4.123843818
2026,Para,-54.38545544,-3.356922565
2029,Amazonas,-67.50785522,-7.510851465
2029,Rondonia,-62.52575867,-9.859874208
2026,Amazonas,-59.30690578,-4.026070086
2019,Amazonas,-59.19983772,-3.909121835
2027,Rondonia,-62.22870716,-9.081717479
2021,Para,-49.50899376,-4.09353708
2021,Para,-48.03055683,-3.805318435
2025,Para,-52.74766769,-2.79291157
2019,Amazonas,-59.85811821,-5.363255727
2025,Mato Grosso,-60.07449673,-12.03607707
2019,Acre,-68.90811058,-9.462098064
2022,Acre,-71.48744225,-8.310417337
2024,Mato Grosso,-59.75454414,-12.34621778
2023,Acre,-72.8678846,-7.86672246
2029,Mato Grosso,-58.35218903,-12.46603335
2020,Para,-51.29606899,-3.968187017
2022,Amazonas,-64.19081501,-6.615825613
2024,Para,-51.31609089,-4.915163512
2021,Para,-55.565457,-7.34224426
2019,Mato Grosso,-59.87750904,-11.56284902
2019,Mato Grosso,-56.6056308,-10.73624332
2027,Para,-50.82042377,-5.361854701
2027,Rondonia,-64.23492393,-10.15674751
2023,Para,-50.04382072,-3.064496469
2026,Roraima,-60.28139942,1.099775205
2029,Para,-49.58995441,-2.202498326
2025,Para,-51.46757183,-3.596274371
2026,Para,-50.19007759,-4.00120827
2028,Para,-51.57857613,-1.923414685
2028,Para,-56.20254978,-4.41514006
2025,Rondonia,-63.58632137,-9.65121243
2027,Para,-50.70726456,-3.66782818
2019,Maranhao,-46.64977699,-3.937843394
2024,Acre,-71.17885567,-8.425132349
2020,Maranhao,-45.44977589,-4.401936142
2024,Para,-51.17805622,-2.956319431
2021,Mato Grosso,-59.52414265,-12.02757893
2029,Acre,-67.51337887,-8.566585776
2028,Maranhao,-44.70703297,-3.183868431
2029,Rondonia,-62.25150993,-9.226900011
2025,Mato Grosso,-56.67639156,-10.90076718
2019,Maranhao,-44.20914803,-2.973492537
2027,Para,-53.08165791,-5.330278876
2019,Para,-51.3932914,-5.577758198
2027,Para,-50.71003708,-4.485209479
2021,Amapa,-51.56108913,1.109559948
2027,Amazonas,-59.58454742,-4.092289391
2024,Amazonas,-63.07506779,-5.04127797
2020,Maranhao,-45.54077847,-4.495445163
2027,Rondonia,-63.87969173,-10.45577358
2020,Para,-47.98270493,-3.846847388
2027,Mato Grosso,-59.55591106,-13.06489766
2027,Para,-50.42746738,-3.170337684
2022,Acre,-68.77916542,-9.409851074
2027,Para,-50.6270245,-5.287464976
2027,Para,-48.03268448,-3.995452329
2026,Mato Grosso,-58.83983086,-11.49775133
2023,Rondonia,-63.79134991,-10.13772709
2026,Para,-50.15764866,-3.816110456
2029,Para,-52.4591589,-2.53093124
2026,Maranhao,-46.94008533,-4.046164858
2019,Acre,-66.91002884,-9.719461851
2022,Para,-50.14638401,-4.487912343
2026,Para,-51.40235928,-3.109287686
2024,Amazonas,-61.151637,-2.664968441
2021,Amazonas,-64.99372871,-2.413229601
2021,Mato Grosso,-59.6229306,-12.69302795
2027,Rondonia,-64.17319641,-10.19061261
2022,Para,-50.10738007,-4.011845815
2024,Roraima,-60.55138721,1.395117218
2026,Maranhao,-46.86673893,-2.576327424
2021,Para,-55.65861034,-2.178727156
2026,Para,-50.17837528,-3.110839132
2026,Para,-53.97075871,-3.06136236
2027,Para,-55.28961754,-4.908266999
2021,Para,-56.88502674,-3.049208139
2024,Amazonas,-69.20618713,-7.869734115
2028,Maranhao,-44.72334431,-3.336779499
2026,Para,-51.3378035,-3.082969482
2029,Para,-48.59315102,-2.169952846
2028,Para,-51.12818268,-3.215342662
2029,Rondonia,-62.33739845,-9.757366739
2026,Acre,-68.33113121,-9.061425618
2025,Acre,-71.49942696,-8.478342209
2021,Amazonas,-60.88966824,-4.775937974
2025,Mato Grosso,-51.60981907,-11.32349909
2025,Rondonia,-63.87922352,-10.22810969
2027,Acre,-71.22579742,-8.589196777
2026,Acre,-67.09026367,-9.577018046
2025,Para,-53.88013023,-1.976231971
2022,Amazonas,-64.24168804,-7.486172116
2024,Amazonas,-59.79729904,-2.96973314
2028,Para,-52.26653194,-3.572310743
2019,Roraima,-61.28968327,2.618246171
2022,Para,-52.82683113,-3.252067981
2019,Para,-55.57004738,-6.133627765
2020,Para,-52.56333698,-2.791777605
2027,Rondonia,-64.7844664,-10.19936917
2025,Para,-55.50440125,-4.931229833
2019,Amazonas,-58.55797073,-5.974244667
2026,Para,-52.4970557,-2.720684203
2028,Para,-54.18492073,-3.980892345
2019,Para,-50.39713493,-6.556875114
2023,Mato Grosso,-55.98519104,-11.06892227
2026,Para,-55.36525993,-6.211307604
2019,Mato Grosso,-54.74615524,-10.64839588
2027,Para,-50.22522091,-3.240058525
2028,Para,-54.35004642,-3.992120379
2027,Para,-53.55003872,-2.030765141
2021,Para,-49.33095814,-2.348115506
2019,Maranhao,-45.49804199,-5.161550488
2021,Para,-49.39666962,-3.179134176
2019,Mato Grosso,-54.73107204,-10.56005476
2027,Rondonia,-63.91404961,-10.32463499
2029,Para,-57.47646503,-4.250661418
2023,Mato Grosso,-56.37901764,-11.29516573
2029,Acre,-68.34201256,-8.931056378
2029,Para,-52.44322727,-2.148990257
2029,Roraima,-60.65040207,1.024275375
2020,Rondonia,-63.81174744,-9.897326422
2025,Acre,-69.84591171,-8.957722283
2019,Rondonia,-62.90699829,-8.489809657
2026,Acre,-67.03290405,-9.60599781
2021,Acre,-72.5482769,-8.680317688
2027,Para,-56.15402946,-4.265095174
2019,Mato Grosso,-54.66477604,-11.36921618
2028,Rondonia,-64.80405067,-9.993899189
2024,Amazonas,-66.83727921,-7.331612587
2020,Para,-50.02265926,-3.624259205
2019,Tocantins,-49.22147427,-11.26370808
2027,Acre,-67.98134506,-9.036000671
2025,Amazonas,-67.9738472,-2.947991893
2027,Para,-50.68320347,-5.575481033
2026,Para,-51.39625874,-2.978455448
2025,Para,-49.26111759,-4.783909582
2019,Para,-49.63887325,-4.624095893
2019,Mato Grosso,-50.44769463,-11.63765606
2019,Mato Grosso,-59.56974281,-12.75399651
2029,Mato Grosso,-60.44440807,-12.96491007
2029,Acre,-68.36496025,-9.155786981
2025,Acre,-71.49687889,-8.541050014
2020,Para,-50.98701546,-3.166924598
2019,Para,-51.32371609,-5.565646954
2022,Mato Grosso,-50.28580753,-10.57692628
2022,Rondonia,-62.58953693,-9.388928877
2019,Maranhao,-44.66960224,-2.992699431
2020,Para,-54.2292981,-3.028298306
2021,Para,-49.41334927,-3.190072029
2023,Acre,-67.6333326,-9.489758472
2029,Para,-48.82413036,-2.452372143
2020,Para,-49.8653793,-2.811103594
2021,Amazonas,-59.14450897,-3.467323846
2025,Para,-49.86931572,-3.040046812
2019,Para,-50.36630669,-8.4053161
2019,Para,-50.63531052,-5.03513714
2028,Roraima,-60.8666515,1.376619785
2023,Acre,-72.54159737,-7.875218763
2021,Para,-49.76674072,-4.004185812
2021,Para,-50.80824722,-2.795203335
2023,Para,-50.05484772,-4.776588306
2023,Para,-51.10880577,-3.009684516
2020,Para,-50.90893383,-2.881056707
2026,Para,-53.82836506,-2.158287767
2027,Para,-50.64731197,-6.546877219
2026,Maranhao,-46.86187359,-4.008026838
2027,Mato Grosso,-58.73531261,-12.42754653
2019,Mato Grosso,-51.38121048,-11.12429843
2021,Acre,-71.22074512,-8.877898154
2028,Para,-51.06882858,-3.366307151
2020,Para,-50.59826725,-4.802028551
2019,Maranhao,-44.6468681,-3.013402874
2019,Mato Grosso,-58.44500435,-10.83306792
2026,Para,-55.93044846,-2.29860851
2022,Para,-55.42690414,-4.242543719
2021,Para,-55.45682907,-6.338775067
2029,Para,-48.80984055,-2.453654644
2027,Rondonia,-64.24450371,-10.35321945
2029,Acre,-67.48564232,-9.517565275
2024,Maranhao,-46.44655952,-3.315162485
2019,Para,-52.63210979,-1.552540865
2026,Para,-49.73447739,-3.154686597
2029,Acre,-69.73273861,-8.088300762
2023,Maranhao,-46.73031322,-3.902681454
2025,Rondonia,-65.00704308,-10.27538426
2026,Amapa,-50.58411499,1.393873791
2022,Acre,-68.66459724,-9.166515369
2025,Para,-54.43752235,-2.706809251
2027,Para,-56.19519901,-4.26341007
2021,Para,-50.39059696,-3.82124809
2029,Acre,-67.49803448,-8.777550815
2026,Para,-52.48831123,-1.501117359
2019,Mato Grosso,-54.73107204,-10.56005476
2027,Para,-55.91649044,-4.268362374
2026,Rondonia,-64.01653053,-10.30264812
2019,Para,-48.37416309,-4.804826692
2025,Para,-51.14057552,-3.104761518
2029,Mato Grosso,-59.97988811,-12.42255677
2026,Rondonia,-63.92164322,-10.22183522
2022,Amazonas,-57.39566978,-2.808109376
2028,Para,-50.19737747,-4.594156942
2020,Maranhao,-48.10711349,-2.42403742
2028,Rondonia,-63.67040169,-9.355923203
2024,Rondonia,-63.89817924,-9.999275131
2027,Para,-50.60832115,-5.09267626
2027,Para,-50.62311562,-2.235906757
2024,Amazonas,-68.10185081,-8.179858185
2026,Para,-53.91149273,-2.537944399
2021,Para,-51.38409954,-3.879034853
2026,Rondonia,-62.26792706,-8.735147256
2023,Mato Grosso,-51.48855644,-11.30083202
2028,Para,-51.12843838,-4.426334834
2026,Amapa,-51.46530895,0.832089428
2019,Maranhao,-46.83034771,-4.65103899
2024,Para,-56.07326,-4.806794763
2023,Rondonia,-65.24319305,-10.51877313
2019,Mato Grosso,-59.54674599,-11.30268884
2027,Rondonia,-64.18940952,-10.21136108
2028,Acre,-70.13692116,-7.877377167
2026,Roraima,-61.61422642,3.706608927
2019,Mato Grosso,-51.60812634,-10.81375694
2019,Acre,-68.93784843,-9.452722054
2026,Para,-51.33154102,-3.261862133
2021,Amazonas,-63.12140602,-4.614097216
2026,Para,-50.0693124,-3.53781771
2027,Mato Grosso,-54.51302235,-12.20195809
2020,Rondonia,-65.2882077,-10.17410798
2025,Para,-52.38788368,-1.821350045
2022,Maranhao,-44.24192818,-2.897674778
2020,Mato Grosso,-59.47700695,-12.59067761
2022,Para,-46.82606361,-2.878863132
2022,Para,-52.05327389,-3.453014746
2026,Para,-54.65444782,-3.384887817
2020,Rondonia,-63.84662727,-9.885394821
2021,Rondonia,-63.85161797,-10.14097385
2019,Para,-54.28188034,-3.507399844
2029,Para,-52.4393676,-1.38088602
2028,Para,-53.61018276,-2.141612788
2028,Mato Grosso,-56.57634907,-12.53681672
2019,Maranhao,-48.12061501,-2.530119429
2029,Para,-51.08110901,-2.296277785
2024,Amazonas,-62.99459858,-3.922877283
2025,Para,-50.51630394,-5.763566373
2021,Acre,-72.46176735,-8.780882368
2027,Rondonia,-62.69335285,-9.265093859
2026,Para,-56.16535503,-3.596915905
2029,Para,-58.06204296,-4.516082717
2022,Para,-51.25963161,-4.031640366
2029,Amazonas,-60.53214241,-4.926699467
2022,Para,-52.47605522,-1.946522241
2029,Para,-55.39678116,-2.387164838
2026,Roraima,-61.68048698,3.184813879
2029,Para,-55.32152195,-1.587853503
2019,Mato Grosso,-58.31253315,-10.49289651
2029,Maranhao,-46.18079548,-2.215124141
2021,Amazonas,-68.58344215,-7.873926711
2023,Amazonas,-63.69864021,-5.845566909
2029,Para,-55.40959133,-2.463907096
2023,Acre,-73.029916,-7.761808763
2020,Amazonas,-60.24280987,-1.941305726
2021,Para,-55.97240082,-2.283918575
2021,Mato Grosso,-56.69260036,-11.80560325
2029,Para,-51.13240395,-2.271594529
2021,Para,-55.41459312,-6.868405817
2019,Para,-54.61305046,-3.442759291
2021,Para,-49.62502941,-3.997146721
2022,Rondonia,-63.64203655,-9.781382818
2023,Para,-54.61920216,-4.154515669
2026,Amazonas,-60.90935658,-5.457763567
2022,Acre,-72.48458229,-8.31387085
2022,Amazonas,-66.85444946,-2.346824438
2029,Para,-49.69383141,-4.480933336
2028,Para,-48.02960857,-1.414731072
2022,Mato Grosso,-57.57180294,-10.66642955
2022,Acre,-68.66725082,-9.183413229
2028,Para,-46.52160122,-2.2333531
2028,Maranhao,-46.16113281,-3.732529901
2026,Acre,-68.87674744,-9.278336947
2025,Para,-50.17760468,-4.740830364
2022,Para,-52.64640823,-3.190432696
2022,Para,-56.59012501,-5.976846657
2019,Roraima,-60.88125496,1.988662087
2022,Maranhao,-48.30546204,-2.45102761
2023,Para,-50.32264137,-6.237085108
2019,Rondonia,-62.31253696,-8.265143733
2026,Mato Grosso,-51.65010063,-12.74262512
2026,Acre,-68.28642914,-9.051725439
2027,Acre,-69.30951553,-8.49303299
2021,Para,-50.12401234,-3.88884717
2020,Maranhao,-44.70592026,-3.052847502
2019,Mato Grosso,-50.47763992,-11.65153693
2021,Para,-49.99662365,-3.191967418
2021,Para,-47.99399048,-3.818283387
2021,Maranhao,-45.21153046,-3.015594301
2022,Para,-50.98051193,-3.312602053
2028,Para,-50.41147861,-2.933278711
2022,Para,-51.0067535,-2.743597252
2019,Para,-50.62243176,-5.385788321
2026,Para,-54.06099518,-3.279333436
2022,Acre,-71.54155983,-8.733512583
2021,Acre,-72.35767921,-8.670254989
2025,Acre,-69.81929848,-8.301642648
2028,Para,-54.33751053,-4.180443503
2028,Mato Grosso,-53.40853729,-12.17995132
2025,Rondonia,-63.60588345,-9.830112066
2019,Roraima,-61.75983334,3.698159187
2029,Rondonia,-62.33741409,-9.636920303
2026,Rondonia,-64.01890049,-10.31899211
2026,Para,-50.29998024,-2.614756914
2019,Roraima,-60.18691635,1.957179717
2026,Amazonas,-60.85091644,-5.185831487
2021,Para,-49.97471638,-3.819882336
2027,Para,-50.49859196,-4.112114542
2028,Para,-53.654958,-3.464491131
2027,Roraima,-61.60884285,2.834847279
2019,Para,-55.87512306,-3.039227266
2027,Rondonia,-62.20027737,-9.138073487
2021,Para,-56.05139534,-4.42501389
2022,Rondonia,-63.53827171,-10.65392443
2024,Para,-52.84236462,-2.688890411
2026,Para,-52.59164543,-1.562104391
2019,Para,-55.81158245,-1.729365858
2027,Para,-50.52347267,-4.645281062
2021,Amazonas,-65.15216438,-2.270926649
2019,Para,-51.20223068,-5.610526175
2020,Para,-55.95765862,-2.930773475
2029,Para,-48.25671227,-1.945824556
2019,Para,-53.61080448,-2.068569044
2027,Mato Grosso,-59.45376106,-12.43161735
2029,Acre,-67.51321194,-9.152803669
2022,Mato Grosso,-58.74543259,-10.75942828
2023,Roraima,-60.55147491,1.055524554
2019,Para,-52.59659199,-1.420106255
2024,Para,-55.23884495,-4.319551969
2028,Amapa,-51.28139668,1.239340813
2026,Para,-55.37658386,-6.552374237
2019,Acre,-72.74632011,-8.44221189
2021,Para,-49.77836151,-5.272533686
2020,Mato Grosso,-59.4692548,-12.59067761
2019,Para,-56.27022514,-4.224283233
2021,Para,-48.01585247,-3.844378203
2023,Acre,-71.43432114,-8.398373852
2020,Acre,-72.51157593,-7.951471
2026,Para,-53.85093128,-2.146733371
2023,Para,-46.8762685,-2.953871388
2029,Acre,-67.48126411,-9.189468656
2022,Acre,-71.53458931,-8.629483032
2019,Roraima,-60.22600964,1.671090317
2022,Rondonia,-63.84408951,-9.763896158
2020,Acre,-66.96808182,-9.614480385
2023,Roraima,-60.61150063,2.190949346
2025,Para,-54.14049667,-1.721056634
2019,Para,-50.40844963,-5.371565418
2023,Rondonia,-65.38882866,-10.53028856
2026,Maranhao,-45.97096375,-1.678143582
2026,Mato Grosso,-58.84173763,-11.50007311
2028,Para,-51.77797554,-3.911854833
2019,Mato Grosso,-59.31148888,-12.0323911
2026,Para,-50.03774612,-3.543998404
2025,Acre,-71.51222542,-8.572714491
2029,Para,-48.68199539,-2.138526592
2019,Para,-56.10446705,-1.746586002
2022,Para,-46.52227333,-2.804362521
2023,Maranhao,-44.73147873,-3.254172941
2022,Rondonia,-62.5967371,-9.3825239
2019,Para,-51.33830036,-5.620496888
2019,Rondonia,-62.29164585,-6.753251908
2022,Para,-51.69999905,-3.313782573
2025,Maranhao,-48.90935257,-2.42354228
2024,Mato Grosso,-59.82579521,-11.17027093
2028,Para,-50.90040207,-1.975682998
2023,Para,-50.02816559,-3.345335266
2019,Para,-48.29870178,-4.65883189
2028,Amapa,-50.93079758,2.510350448
2019,Para,-55.22764729,-4.968126204
2019,Para,-51.15679359,-5.555425534
2025,Mato Grosso,-54.64307289,-11.16456285
2021,Para,-49.9720076,-3.297437136
2019,Para,-49.9319556,-3.917615638
2024,Rondonia,-62.39911774,-9.130430468
2019,Para,-50.72013546,-5.305419331
2025,Acre,-71.47917709,-8.531511889
2025,Maranhao,-45.37211258,-4.489806606
2022,Amazonas,-57.12112377,-2.866541951
2026,Amapa,-52.43832348,-0.771333721
2026,Mato Grosso,-57.5541893,-10.50411942
2019,Mato Grosso,-59.5505928,-11.20974926
2023,Para,-55.25424152,-3.607697362
2028,Rondonia,-64.00097435,-9.773629462
2022,Rondonia,-63.64572922,-9.569869332
2029,Amapa,-52.36983749,0.958956659
2020,Tocantins,-49.13723171,-12.04234909
2026,Rondonia,-64.01442051,-10.29675495
2029,Maranhao,-45.75045715,-2.26723958
2023,Para,-50.31186974,-4.644990385
2027,Roraima,-60.44612797,2.363890149
2022,Rondonia,-65.07367188,-10.26507289
2019,Rondonia,-63.58026688,-9.023311639
2029,Amazonas,-60.52707844,-4.746793079
2020,Para,-57.746567,-3.469685094
2024,Mato Grosso,-53.63841331,-11.52957833
2027,Amazonas,-59.58003559,-3.527876836
2025,Para,-49.90753899,-3.036913211
2021,Para,-52.44142799,-3.359644611
2027,Acre,-72.52267998,-8.195510702
2023,Maranhao,-45.41899975,-3.050339123
2029,Para,-54.46483704,-3.657169385
2029,Acre,-68.33729034,-9.461149838
2019,Maranhao,-44.29363132,-3.013992283
2019,Roraima,-60.30552517,1.611325972
2019,Maranhao,-48.14545895,-2.547486117
2019,Roraima,-60.41585957,1.748226131
2026,Para,-53.98793159,-1.696538421
2021,Maranhao,-45.50134682,-4.233235939
2027,Maranhao,-44.70624966,-3.140716833
2022,Acre,-71.52167984,-8.648324971
2024,Para,-55.26939766,-3.702837592
2019,Para,-48.14460892,-1.736576657
2026,Para,-51.40136726,-3.112611153
2029,Rondonia,-62.54413147,-9.775525242
2023,Para,-50.22246418,-3.07484389
2026,Rondonia,-62.53922985,-9.30899636
2024,Acre,-68.44535698,-9.287861398
2021,Roraima,-61.46897079,2.647760116
2020,Para,-50.10214958,-3.613180683
2027,Para,-50.58308659,-5.089462543
2020,Para,-51.03344883,-3.277229524
2021,Maranhao,-44.61478836,-3.068196801
2026,Para,-51.38523346,-3.289048791
2020,Maranhao,-45.42501572,-4.370263456
2026,Amapa,-51.73173744,3.729426498
2025,Amazonas,-64.26264301,-4.2069232
2026,Mato Grosso,-54.66704556,-11.22464308
2022,Mato Grosso,-56.27542328,-11.31263164
2029,Acre,-68.0636842,-9.457631771
2028,Para,-50.32912209,-5.836223235
2023,Para,-50.94483841,-2.941330265
2022,Roraima,-60.19363087,1.457957768
2028,Amapa,-51.05031967,2.387864044
2019,Mato Grosso,-59.54669807,-11.29302769
2024,Roraima,-60.69810863,2.46194569
2022,Acre,-69.53699829,-8.881880688
2025,Para,-49.2854615,-2.3778988
2022,Acre,-68.77533783,-9.409851074
2019,Maranhao,-44.63495071,-3.035730181
2019,Mato Grosso,-58.51540325,-10.89939107
2021,Para,-50.24713001,-3.725478737
2029,Amazonas,-61.54202805,-4.720050242
2029,Para,-56.84223316,-2.411385527
2020,Para,-55.68096588,-2.646069248
2019,Para,-55.9714798,-3.926004689
2023,Mato Grosso,-57.87634174,-10.60993821
2019,Para,-48.14908451,-4.781997023
2027,Amazonas,-67.69709915,-5.538982221
2029,Para,-54.72609795,-3.268985173
2028,Para,-53.05792694,-3.269796708
2028,Para,-56.03291489,-3.26683794
2019,Acre,-66.77853546,-9.723519273
2027,Para,-50.85379871,-4.600744133
2025,Para,-51.07688046,-2.831744901
2019,Para,-51.19998661,-5.557662272
2027,Rondonia,-63.95242786,-10.22838959
2024,Para,-51.21186852,-3.041278977
2020,Para,-54.27078999,-4.263278291
2024,Para,-46.85805069,-3.126848629
2028,Para,-47.86024796,-1.233829687
2019,Roraima,-60.77240032,2.235167112
2022,Maranhao,-46.44273125,-3.434927508
2025,Acre,-71.49102768,-8.576508079
2025,Para,-50.17139687,-4.605987782
2020,Rondonia,-63.81256611,-9.91564558
2022,Para,-51.28960232,-3.366587126
2020,Para,-50.61923668,-4.988546457
2019,Para,-50.32340855,-3.629125898
2026,Para,-47.19228374,-1.262878801
2028,Para,-52.67891499,-2.827025058
