,gid,origin_id,pathrow,dsfnv,julday,ano,areakm_squared,scene_id,lat,day,uf_AC,uf_AM,uf_MA,mainclass_DESMATAMENTO,class_name_d2009,class_name_d2012,class_name_d2015,class_name_d2016,class_name_d2017,month_10,month_11,month_12,month_3,month_4,month_5,year_2010,year_2015,year_2016,states_Amapa,states_Mato Grosso,states_Para,states_Rondonia,states_Roraima,view_date_month_1,view_date_month_2,view_date_month_6,view_date_month_7,view_date_month_8,view_date_month_9,view_date_weekday_0,view_date_weekday_1,view_date_weekday_2,view_date_weekday_3,view_date_weekday_4,view_date_weekday_5,view_date_weekday_6,view_date_is_month_end_1,view_date_is_month_start_0,view_date_hour_0,publish_ye_month_1,publish_ye_weekday_3,publish_ye_weekday_4,publish_ye_weekday_5,publish_ye_weekday_6,publish_ye_is_month_end_0,publish_ye_is_month_start_1,lon,Label
154,521881,953045,22562,2007,185,2011,0.152491167,1319,-3.355899572,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.59311676,-51.55637119
155,139371,409858,23357,2007,265,2008,0.099479072,666,3.734158039,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,-61.76560211,-61.75378227
156,295109,598663,22261,2016,324,2017,0.165780604,100768,-1.759527087,20,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-45.96559143,-45.80618408
157,709548,1301882,22863,2010,222,2011,0.102665357,1264,-4.540931225,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-56.16078949,-55.92158806
158,118754,368680,23258,2009,279,2010,0.073142804,1203,2.31467104,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-61.52571106,-61.5313364
159,116625,365407,23258,2006,226,2008,0.579542637,614,2.6154809,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-61.53234863,-60.86050701
160,521188,951784,22562,2008,185,2011,0.032745205,1319,-3.247938395,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-50.84676361,-51.38572956
161,522739,954754,22562,2007,185,2011,0.113221124,1319,-3.629006624,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.05967712,-51.12416683
162,418204,753486,22464,2007,234,2008,0.071250461,592,-5.259507179,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.63386154,-50.4658036
163,615865,1174999,266,2014,218,2015,0.054296874,2493,-8.526896477,6,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-67.44591522,-67.54081329
164,462298,815527,22463,2009,207,2010,0.154152542,1041,-4.789901257,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-49.39560318,-49.98053207
165,558374,1037783,22663,2015,363,2016,0.007463099,100199,-3.716153145,29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-52.3305397,-53.3727446
166,221740,512186,158,2014,278,2016,0.082847171,100427,2.620512486,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-63.88231277,-63.8117271
167,751266,1343600,22961,2016,213,2017,0.006347359,100732,-2.126605272,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,-56.83488846,-57.22611698
168,670273,1262607,22762,2014,226,2015,0.000325821,2571,-2.680061817,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.23654175,-54.45690468
169,318510,623431,22262,2005,222,2009,0.126519352,807,-2.609015226,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.8535347,-46.86198647
170,641436,1233770,22765,2007,207,2008,0.179378003,568,-6.660999298,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-55.29097748,-55.32376518
171,116673,365474,23258,2006,226,2008,0.272820413,614,2.351253271,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-61.57577896,-60.49421303
172,319227,624215,22262,2008,222,2009,0.1876259,807,-2.194915533,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.53123474,-46.69339725
173,610237,1151302,22660,2014,235,2015,0.038829684,2625,-0.543398857,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-51.75801849,-51.86470516
174,472821,834893,22463,2013,253,2015,0.050875615,2574,-3.85587883,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-49.98099899,-49.98639862
175,632591,1224925,22761,2010,215,2011,0.485225081,1312,-1.214861631,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-53.58484268,-54.13641342
176,430588,766367,22462,2005,234,2008,0.253306836,619,-2.333264112,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-48.87538147,-49.90499111
177,123388,375047,23258,2015,261,2016,0.180418357,100073,2.580345392,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-61.52279663,-61.60230968
178,13330,64422,23063,2016,220,2017,0.084554426,100658,-3.653646469,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-59.33944321,-59.32350174
179,508619,926322,22563,2016,201,2017,0.000761078,100574,-3.797946692,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-52.18595886,-52.14506062
180,431056,766835,22462,2007,234,2008,0.127693683,619,-3.538515329,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.28135681,-49.46188843
181,671227,1263561,22762,2014,226,2015,0.001277188,2571,-3.083825827,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-54.73143387,-54.56282696
182,422177,757934,22464,2007,234,2008,0.107257709,592,-5.041582584,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.75281906,-50.66585815
183,501777,912863,22563,2008,185,2011,0.23842901,1320,-3.63976264,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.94338226,-52.01991592
184,318039,622932,22262,2002,222,2009,0.332748562,807,-2.317128181,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-47.25669098,-46.692981
185,272142,566120,22162,2005,277,2008,0.091471642,629,-2.409342051,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-45.50484085,-45.52319881
186,431311,767090,22462,2006,234,2008,0.144309059,619,-3.234071016,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.92900085,-49.81730011
187,359753,684365,22361,2014,187,2017,0.021642029,100644,-2.164699554,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-47.91799164,-47.87222424
188,431009,766788,22462,2007,234,2008,0.146478713,619,-3.537279367,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.25331879,-49.40050743
189,272396,566374,22162,2008,247,2009,0.381556928,881,-3.177439928,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-45.57655334,-45.37341518
190,521305,951983,22562,2008,185,2011,0.08178179,1319,-3.441341162,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-52.10634995,-52.09607082
191,720669,1313003,22861,2015,313,2016,0.031198723,100168,-1.790332913,9,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-55.34693909,-55.22462616
192,277660,573315,22164,2011,235,2012,0.152319044,1502,-5.509122849,22,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-44.99149323,-45.09305622
193,392958,723801,22466,2007,218,2008,0.169535473,567,-8.598968506,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.21036148,-50.30761822
194,532339,973978,22562,2016,201,2017,0.002665146,100572,-3.049735546,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-51.36971283,-51.37670116
195,27615,127010,23062,2010,220,2011,0.084024705,1314,-2.767713308,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-59.36151505,-59.31669807
196,476403,840684,22463,2015,112,2016,0.007880863,100128,-4.709427357,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-49.6362648,-50.55836483
197,456426,804237,22463,2007,234,2008,0.083036132,583,-4.203217506,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.01399612,-49.99774437
198,116640,365431,23258,2006,226,2008,0.130767748,614,2.413377047,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,-61.23900986,-60.5542976
199,419338,755095,22464,2007,234,2008,0.24388355,592,-5.487932682,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-50.40568161,-50.40458839
200,529258,967777,22562,2015,199,2016,0.01162793,100242,-2.240280628,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,-51.00167847,-51.30878609
201,477532,842835,22463,2015,112,2016,0.197597846,100128,-4.961616516,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.76210022,-50.50062073
202,503839,916759,22563,2014,196,2015,0.000677992,2542,-3.655317545,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-51.32187271,-51.90791786
203,522670,954617,22562,2009,185,2011,0.170658082,1319,-3.388347626,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.25112534,-51.25288437
204,342701,662523,22362,2013,214,2015,0.104949549,2579,-3.712228298,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,-47.66269302,-47.81781956
205,648639,1240973,22763,2010,199,2011,0.135831952,1318,-3.930899382,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-54.71815109,-54.81886002
206,766305,1358639,22962,2014,240,2015,0.071979702,2544,-2.247549295,28,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-56.87165833,-57.01291
207,735970,1328304,22867,2010,206,2011,0.228836238,1286,-10.67333317,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-57.58530426,-57.58839291
208,669862,1262196,22762,2014,226,2015,0.000109286,2571,-2.322885752,14,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,-53.57913208,-53.76352127
209,482210,852141,22463,2016,210,2017,0.032930005,100590,-3.585691452,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,-50.36185455,-50.31740311
210,441966,777745,22462,2014,240,2016,0.02124868,100322,-3.278293371,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-50.52050781,-50.43136456
211,260479,554457,166,2014,211,2015,0.045221571,2490,-8.95864296,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-67.03002167,-67.02338608
212,577695,1083957,22662,2016,208,2017,0.006101436,100625,-3.244210958,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.16007233,-53.14148823
213,272161,566139,22162,2004,277,2008,0.088583477,629,-2.484493017,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,-45.28530884,-45.43160759
214,511055,932565,22565,2009,246,2010,0.004406584,1068,-6.876552105,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-52.37065887,-52.1316346
215,462363,815652,22463,2009,207,2010,0.357310563,1041,-4.16184473,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.72621918,-50.4110561
216,506340,921760,22563,2015,55,2016,0.016360961,100155,-4.614206791,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.93763733,-51.01873245
217,472792,834850,22463,2013,253,2015,0.087880798,2574,-3.812030792,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-50.03364944,-50.01684662
218,424076,759833,22464,2015,253,2016,0.07495717,100010,-5.226839066,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.6149559,-50.08504669
219,632656,1224990,22761,2010,215,2011,0.066955559,1312,-1.610744476,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-54.82435226,-54.75186588
220,227176,517622,565,2011,211,2012,0.081633687,1559,-7.674800873,29,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,-72.59580994,-73.01843727
221,274143,568121,22162,2016,253,2017,0.001003085,100730,-2.266814947,10,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,-45.59440994,-45.44371834
222,521112,951646,22562,2008,185,2011,0.102170102,1319,-3.21478343,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.30101395,-51.24523628
223,707330,1299664,22863,2009,203,2010,0.110258728,1134,-4.314626694,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-56.20678711,-55.90668354
224,473505,835960,22463,2015,269,2016,0.01674,100031,-4.725791931,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,-50.6758194,-50.74490284
225,522832,954939,22562,2007,185,2011,0.082230024,1319,-3.448148012,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,-51.9991188,-51.42376358
226,455847,803132,22463,2007,234,2008,0.072944157,583,-3.642710209,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.94716263,-50.00547894
227,637184,1229518,22761,2016,199,2017,0.055289123,100558,-2.218403816,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,-53.76060104,-53.72167255
228,474835,838087,22463,2014,112,2016,0.063673832,100128,-4.872241974,21,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,-50.67562866,-50.7681004
229,230185,520632,565,2011,211,2012,0.097008109,1559,-7.015744686,29,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,-71.65557861,-70.08849258
230,120899,371736,23258,2013,245,2015,0.001954686,2549,2.327641726,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,-60.24676895,-60.8254578
231,511080,932617,22565,2009,246,2010,0.212131038,1068,-6.754589558,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,-52.63677597,-52.14037102
232,306527,610081,22263,2014,239,2015,0.006307823,2578,-3.951881409,27,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,-46.60231018,-46.59484241
233,297959,601513,22261,2013,255,2015,0.036982927,2592,-1.669894814,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,-46.23167038,-46.48600525
234,417740,752602,22464,2007,234,2008,0.157918662,592,-5.156442642,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,-49.86782455,-50.31052177
